Response_ID,Trial,Rating
R_5xQdKnhl2qovkRz,Neg P C A_1,27
R_5wadCEgq7Fev0DF,Neg M C A_1,27
R_331T1UVaYLISss5,Aff C M C_1,27
R_1WGQreU3kjStnCR,Neg C C E_1,27
R_3CVMogcYjaFKPbC,Neg P C B_1,27
R_5xQdKnhl2qovkRz,Neg P P A_1,27
R_5pEHnbTlUSFlqLv,Neg P M C_1,26
R_31snMagWBHwOM56,Neg C C D_1,26
R_3JF1brjIaenxVpy,Aff C C E_1,25
R_6e1SQXEIZZRPV73,Neg C P C_1,25
R_7dnXu01kzSXXQ67,Aff P P B_1,25
R_331T1UVaYLISss5,Aff P M A_1,25
R_5YWxO78JI1oqWQ1,Aff C P A_1,25
R_70OpifyfnGiAm9W,Aff M M B_1,25
R_3kTBQ46yiuuGR67,Aff C P B_1,25
R_7SCqmHhUnrOGUqR,Neg C C D_1,25
R_331T1UVaYLISss5,Neg M 0 A_1,24
R_3JF1brjIaenxVpy,Aff C P A_1,24
R_3NQ2GHvJtHMXkUF,Aff C C A_1,23
R_1xHUZZowfZ6BkwF,Neg M M B_1,23
R_5rFrtObGDp1BfjP,Neg P P B_1,23
R_5wadCEgq7Fev0DF,Aff P C C_1,23
R_6D1nlX1HXSRJTT9,Aff C P E_1,22
R_6MMa1ePEG6dikjE,Aff C P C_1,22
R_7M4lkow4BPPxHzC,Neg C P D_1,22
R_7SCqmHhUnrOGUqR,Aff P 0 B_1,22
R_1Km6sNhYlXlcGUH,Aff P C B_1,22
R_1WGQreU3kjStnCR,Neg P C D_1,22
R_1Km6sNhYlXlcGUH,Neg P M D_1,21
R_3X1rywkRIa4xMqd,Neg P 0 A_1,21
R_1GDh6PlgIPtCYG1,Aff P 0 D_1,21
R_1zKuxyhwr1VOo2l,Aff P M D_1,21
R_31oiLyHXqTW1xBy,Neg C P C_1,21
R_5P75KJlhyE83mV0,Neg M C D_1,21
R_3ctt3hzfWybTMUr,Neg P M A_1,21
R_5YWxO78JI1oqWQ1,Neg C M E_1,21
R_5ONYdh2T9QNmv1b,Neg C C C_1,21
R_3mDlf5r9llXNBEj,Neg M M A_1,20
R_7SCqmHhUnrOGUqR,Neg M 0 E_1,20
R_7DlZoZ7yQ2xPRXX,Neg C M A_1,20
R_1ZNvmbi2KXXhWi5,Neg C 0 D_1,20
R_31oiLyHXqTW1xBy,Neg P C B_1,20
R_6YlQI7W3Gx3lxDP,Neg M 0 A_1,20
R_7nZnGzOgeFw0CtB,Neg C M B_1,20
R_7M4lkow4BPPxHzC,Neg C C D_1,20
R_72DsCRjd0Yy6B8t,Neg P C A_1,20
R_70OpifyfnGiAm9W,Neg C 0 E_1,20
R_72DsCRjd0Yy6B8t,Neg M P D_1,20
R_1ZNvmbi2KXXhWi5,Neg C P B_1,20
R_5YWxO78JI1oqWQ1,Aff M 0 B_1,19
R_1GDh6PlgIPtCYG1,Aff C M D_1,19
R_6e1SQXEIZZRPV73,Neg P P B_1,19
R_3uBvypghjFeroIc,Neg C M C_1,19
R_18nCmMqHaAWFm9P,Neg M C D_1,18
R_3kTBQ46yiuuGR67,Neg P M C_1,18
R_5O059sjEa1dcRHB,Neg C C D_1,18
R_1GDh6PlgIPtCYG1,Neg C P A_1,18
R_3Qmvs3v6PPyMX91,Neg P M A_1,18
R_5lWHSppmDASJROZ,Neg M P B_1,18
R_3JfMosCiZnVcwdu,Neg M C B_1,18
R_3f1l4NfLlBu08CG,Neg M P B_1,17
R_3OdJ06D2YY1hdUK,Neg M P B_1,17
R_7j3DN8Xi97QPsst,Neg C P C_1,17
R_3NzWSZyeQ0OEPst,Aff P 0 B_1,17
R_5pEHnbTlUSFlqLv,Neg M M D_1,17
R_34CSAoolWFzIyxe,Neg P M D_1,16
R_5wadCEgq7Fev0DF,Neg C M D_1,16
R_3xxTsIDOoSqmX0E,Neg P C C_1,16
R_3xxTsIDOoSqmX0E,Aff P 0 B_1,16
R_5K1M97efnxV0CbV,Neg C C C_1,16
R_6LM7dxnvJc81Beg,Neg C C A_1,15
R_3oWIRPza768Rha9,Neg C 0 E_1,15
R_5lWHSppmDASJROZ,Neg P P D_1,15
R_1GDh6PlgIPtCYG1,Neg P P E_1,15
R_5qaAtWNb1kDuBi8,Neg P P C_1,15
R_72DsCRjd0Yy6B8t,Neg C P B_1,15
R_112I6Ru0Utr6A8N,Neg M M A_1,15
R_5rFrtObGDp1BfjP,Neg M P E_1,14
R_3Qmvs3v6PPyMX91,Aff C P E_1,14
R_3Y4mvwwnvfATsxv,Neg P 0 A_1,14
R_6k4zPA0uRlScdLD,Neg P M A_1,14
R_5rFrtObGDp1BfjP,Neg C C C_1,14
R_5CrJJYhrLld76p7,Aff C M A_1,13
R_5qaAtWNb1kDuBi8,Aff P 0 B_1,13
R_3uBvypghjFeroIc,Aff M 0 A_1,13
R_1h4qsM3bLvVXeR5,Neg P M A_1,13
R_1GDh6PlgIPtCYG1,Aff P M B_1,13
R_1hbQZFgaFSH9nif,Aff P P B_1,13
R_3fIz6sj5khBxfit,Neg M P D_1,13
R_31snMagWBHwOM56,Neg M P A_1,13
R_3ezzStaozOJ6h3d,Neg M C C_1,13
R_6MMa1ePEG6dikjE,Aff M C A_1,13
R_3xxTsIDOoSqmX0E,Neg P P C_1,12
R_5qaAtWNb1kDuBi8,Neg P C C_1,12
R_3f1l4NfLlBu08CG,Neg C C E_1,12
R_3NQ2GHvJtHMXkUF,Aff C P B_1,12
R_55R53A43WNpC8Oz,Neg C M B_1,12
R_5wadCEgq7Fev0DF,Aff C 0 D_1,12
R_18nCmMqHaAWFm9P,Neg M M D_1,12
R_13erSJ0PhuZoAc6,Neg M C D_1,12
R_1GDh6PlgIPtCYG1,Neg M P C_1,12
R_7tWcmzMTSe1R8QN,Neg P C D_1,12
R_1WGQreU3kjStnCR,Neg C P E_1,12
R_5K1M97efnxV0CbV,Neg C P C_1,12
R_3ezzStaozOJ6h3d,Neg P M B_1,12
R_3uBvypghjFeroIc,Neg M M B_1,11
R_5pEHnbTlUSFlqLv,Neg M C D_1,11
R_1WGQreU3kjStnCR,Neg P P D_1,11
R_1zKuxyhwr1VOo2l,Neg C C C_1,11
R_331T1UVaYLISss5,Neg C C E_1,11
R_5qaAtWNb1kDuBi8,Neg C P D_1,11
R_35aLxaSkupPTslP,Aff P P B_1,11
R_3JF1brjIaenxVpy,Neg M C C_1,11
R_3JF1brjIaenxVpy,Neg M M C_1,11
R_3oWIRPza768Rha9,Neg P P B_1,11
R_7dnXu01kzSXXQ67,Neg P 0 D_1,11
R_1qL5I41NcJEZMJu,Neg C C C_1,10
R_5YWxO78JI1oqWQ1,Neg P 0 D_1,10
R_1h4qsM3bLvVXeR5,Neg M M B_1,10
R_70OpifyfnGiAm9W,Neg P P B_1,10
R_70OpifyfnGiAm9W,Neg C P C_1,10
R_6FA35tdEaqCUHSw,Neg C C D_1,10
R_7ReIZCnFGeVCaeN,Neg C 0 C_1,10
R_57fyXmvGGEudhQt,Neg M C A_1,10
R_3oWIRPza768Rha9,Neg P C B_1,10
R_5p9RkPGPhXyXDX3,Neg P C D_1,10
R_3JF1brjIaenxVpy,Neg P 0 D_1,10
R_1gCuL1qBwzqvElW,Neg C 0 C_1,10
R_3xxTsIDOoSqmX0E,Neg C P D_1,10
R_5LuSVkUgwjcl6Di,Neg P P D_1,10
R_5wk9zYyYaJfCATf,Neg C C D_1,10
R_3oWIRPza768Rha9,Neg C P C_1,10
R_6YlQI7W3Gx3lxDP,Aff P M A_1,10
R_5wk9zYyYaJfCATf,Neg M P A_1,10
R_6k4zPA0uRlScdLD,Neg C M C_1,10
R_6TZM7RKHSjRAruh,Neg C C C_1,10
R_5qaAtWNb1kDuBi8,Neg C C D_1,10
R_1IQq1JhWIa643At,Aff M 0 E_1,10
R_6MMa1ePEG6dikjE,Neg P M D_1,10
R_5wk9zYyYaJfCATf,Neg C P D_1,10
R_5rFrtObGDp1BfjP,Aff P 0 A_1,9
R_5wk9zYyYaJfCATf,Neg P C C_1,9
R_3uBvypghjFeroIc,Aff C 0 E_1,9
R_5CrJJYhrLld76p7,Neg C P C_1,9
R_3uBvypghjFeroIc,Neg P M A_1,9
R_1GUPcLbNqgHbMHc,Neg M 0 C_1,9
R_13erSJ0PhuZoAc6,Aff C 0 B_1,9
R_5qaAtWNb1kDuBi8,Neg M P A_1,9
R_7mk2klwTH8zpsHc,Neg M C A_1,9
R_7Ol9a5HsIogb4X8,Neg C M C_1,9
R_5p9RkPGPhXyXDX3,Aff P 0 C_1,8
R_3JfMosCiZnVcwdu,Aff C 0 E_1,8
R_1xHUZZowfZ6BkwF,Aff M 0 A_1,8
R_6CgacyNbKHEfnMs,Aff P P B_1,8
R_3ezzStaozOJ6h3d,Neg M M C_1,8
R_5p9RkPGPhXyXDX3,Neg C C E_1,8
R_1h4qsM3bLvVXeR5,Neg M C B_1,8
R_3xxTsIDOoSqmX0E,Neg M P A_1,8
R_34CSAoolWFzIyxe,Aff C 0 C_1,8
R_6iquaZnar0miizz,Neg C P E_1,8
R_7DlZoZ7yQ2xPRXX,Aff C P B_1,8
R_7j3DN8Xi97QPsst,Neg P C B_1,8
R_5bTZvSuf75JXmRQ,Neg M P B_1,8
R_3X1rywkRIa4xMqd,Neg P M D_1,7
R_3oWIRPza768Rha9,Neg M P E_1,7
R_112I6Ru0Utr6A8N,Aff C 0 D_1,7
R_3uBvypghjFeroIc,Neg M C B_1,7
R_3JfMosCiZnVcwdu,Neg M M B_1,7
R_5CrJJYhrLld76p7,Neg M P E_1,7
R_7j3DN8Xi97QPsst,Neg C C C_1,7
R_6CgacyNbKHEfnMs,Aff C P A_1,7
R_5wk9zYyYaJfCATf,Neg P P C_1,7
R_6TZM7RKHSjRAruh,Neg C P C_1,7
R_12b8xbjyLYSAKbM,Neg C C A_1,7
R_1GUPcLbNqgHbMHc,Aff P 0 E_1,6
R_7JCxLQLtJ9Sa0rH,Neg C P C_1,6
R_6LM7dxnvJc81Beg,Aff P 0 D_1,6
R_3Cv6y0g2RdvS3BE,Neg M 0 C_1,6
R_112I6Ru0Utr6A8N,Aff M 0 E_1,6
R_7dnXu01kzSXXQ67,Neg P M B_1,6
R_5CrJJYhrLld76p7,Neg C C C_1,6
R_5bTZvSuf75JXmRQ,Neg P P D_1,6
R_5O059sjEa1dcRHB,Neg C P D_1,6
R_7TFeVcQtoC7RUUi,Neg C C C_1,6
R_11HdkN4EXCkfT2Q,Neg M C B_1,6
R_7mk2klwTH8zpsHc,Neg M M A_1,6
R_5wadCEgq7Fev0DF,Neg M M A_1,6
R_5P75KJlhyE83mV0,Neg P 0 E_1,6
R_7j3DN8Xi97QPsst,Neg P P B_1,6
R_5rFrtObGDp1BfjP,Neg C P C_1,6
R_3f1l4NfLlBu08CG,Neg C P E_1,6
R_7dnXu01kzSXXQ67,Aff M 0 B_1,5
R_6e1SQXEIZZRPV73,Neg C C C_1,5
R_3hG4ZtcgRw8AAY8,Neg P P E_1,5
R_5CrJJYhrLld76p7,Neg P C B_1,5
R_6BJVgDzBHPmX70d,Neg M M C_1,5
R_6r0bzQjvYCMIqP1,Neg M M D_1,5
R_70OpifyfnGiAm9W,Neg C C C_1,5
R_7nZnGzOgeFw0CtB,Neg P M D_1,5
R_7dhToTPgJB0GO8Q,Neg P M D_1,5
R_34CSAoolWFzIyxe,Neg M C E_1,5
R_1gCuL1qBwzqvElW,Neg C P A_1,5
R_7M4lkow4BPPxHzC,Neg M P A_1,5
R_5bTZvSuf75JXmRQ,Neg C C E_1,5
R_1h4qsM3bLvVXeR5,Aff M 0 A_1,5
R_7TFeVcQtoC7RUUi,Neg C P C_1,5
R_3ctt3hzfWybTMUr,Aff C 0 E_1,5
R_7mk2klwTH8zpsHc,Aff M 0 E_1,5
R_57fyXmvGGEudhQt,Aff M 0 E_1,5
R_7EjiDQBzYBXDo8E,Neg M C B_1,5
R_7EjiDQBzYBXDo8E,Neg P 0 C_1,5
R_5bTZvSuf75JXmRQ,Aff P 0 C_1,5
R_3oWIRPza768Rha9,Neg C C C_1,4
R_18nCmMqHaAWFm9P,Neg C M A_1,4
R_18nCmMqHaAWFm9P,Neg P M C_1,4
R_7dnXu01kzSXXQ67,Neg M C C_1,4
R_7dnXu01kzSXXQ67,Neg M M C_1,4
R_5axrPpJMXkt9hTP,Neg P M D_1,4
R_7mk2klwTH8zpsHc,Neg C M D_1,4
R_5LuSVkUgwjcl6Di,Neg P C D_1,4
R_34CSAoolWFzIyxe,Neg M M E_1,4
R_6iquaZnar0miizz,Neg M P B_1,4
R_3fIz6sj5khBxfit,Neg P C A_1,4
R_6NEU9oyD9WK0iX8,Neg M M B_1,4
R_3JfMosCiZnVcwdu,Aff M 0 A_1,4
R_3X1rywkRIa4xMqd,Neg C M B_1,4
R_13erSJ0PhuZoAc6,Neg M M D_1,4
R_13erSJ0PhuZoAc6,Neg P M C_1,4
R_13erSJ0PhuZoAc6,Neg C M A_1,4
R_6e1SQXEIZZRPV73,Neg P C B_1,4
R_5PhV5epn0M9DIwc,Neg C M B_1,4
R_7j3DN8Xi97QPsst,Neg M P E_1,4
R_6rMjqHBNIrXlsy5,Neg C P D_1,3
R_7mk2klwTH8zpsHc,Neg P M E_1,3
R_7dnXu01kzSXXQ67,Neg C M E_1,3
R_57fyXmvGGEudhQt,Neg C M D_1,3
R_5QLwV3LCdYGqvTn,Neg M C D_1,3
R_5ONYdh2T9QNmv1b,Aff P M D_1,3
R_13erSJ0PhuZoAc6,Aff M 0 C_1,3
R_5CrJJYhrLld76p7,Neg P P B_1,3
R_3RAzdrQCirClVwl,Neg P M D_1,3
R_6NEU9oyD9WK0iX8,Neg M C B_1,3
R_18lCDnBD2Q8g0JH,Aff P 0 B_1,3
R_3fIz6sj5khBxfit,Neg C P B_1,3
R_1GUPcLbNqgHbMHc,Neg C P B_1,3
R_3i3hKISjtF87sH6,Aff C 0 C_1,3
R_1IQq1JhWIa643At,Aff C 0 D_1,3
R_7dhToTPgJB0GO8Q,Neg C M B_1,3
R_3i3hKISjtF87sH6,Neg M M E_1,3
R_1GUPcLbNqgHbMHc,Neg M P D_1,3
R_6YlQI7W3Gx3lxDP,Neg C C E_1,3
R_5pEHnbTlUSFlqLv,Aff C 0 B_1,3
R_3ctt3hzfWybTMUr,Neg M C B_1,3
R_31snMagWBHwOM56,Neg C P D_1,3
R_3ctt3hzfWybTMUr,Neg M M B_1,3
R_1IQq1JhWIa643At,Neg M C A_1,2
R_1h4qsM3bLvVXeR5,Aff C 0 E_1,2
R_3fIz6sj5khBxfit,Neg P P A_1,2
R_5P75KJlhyE83mV0,Neg C M A_1,2
R_7tWcmzMTSe1R8QN,Neg C C E_1,2
R_70OpifyfnGiAm9W,Aff P 0 A_1,2
R_1JRvBxmjRGt0L1r,Neg C 0 C_1,2
R_3CVMogcYjaFKPbC,Neg P P B_1,2
R_5pEHnbTlUSFlqLv,Aff M 0 C_1,2
R_3oWIRPza768Rha9,Aff P 0 A_1,2
R_3NQ2GHvJtHMXkUF,Neg P M C_1,2
R_3hG4ZtcgRw8AAY8,Neg C C A_1,2
R_5ONYdh2T9QNmv1b,Neg P C B_1,2
R_3CVMogcYjaFKPbC,Neg C P C_1,2
R_3i3hKISjtF87sH6,Aff M 0 D_1,2
R_6rMjqHBNIrXlsy5,Neg P C C_1,2
R_7j3DN8Xi97QPsst,Aff P 0 A_1,2
R_7Ol9a5HsIogb4X8,Neg M C B_1,2
R_3hG4ZtcgRw8AAY8,Neg M P C_1,2
R_5CrJJYhrLld76p7,Aff P 0 A_1,2
R_3hG4ZtcgRw8AAY8,Neg P C E_1,2
R_5lWHSppmDASJROZ,Neg C C E_1,1
R_5QLwV3LCdYGqvTn,Neg P M C_1,1
R_3i3hKISjtF87sH6,Neg P M D_1,1
R_3f1l4NfLlBu08CG,Neg P P D_1,1
R_18lCDnBD2Q8g0JH,Neg C P D_1,1
R_5C17EGJ9CW8wNj9,Aff P 0 A_1,1
R_1JFBkdiptQFvrpQ,Neg P C E_1,1
R_6iquaZnar0miizz,Aff P 0 C_1,1
R_12b8xbjyLYSAKbM,Neg P P E_1,1
R_3kTBQ46yiuuGR67,Neg P 0 E_1,1
R_3ctt3hzfWybTMUr,Aff M 0 A_1,1
R_3X1rywkRIa4xMqd,Aff C 0 C_1,1
R_17vWcBTX8aCCAu8,Aff P 0 A_1,1
R_5LuSVkUgwjcl6Di,Neg C P E_1,1
R_34CSAoolWFzIyxe,Aff M 0 D_1,1
R_3hG4ZtcgRw8AAY8,Neg C P A_1,1
R_5rFrtObGDp1BfjP,Neg P C B_1,1
R_1hbQZFgaFSH9nif,Neg P 0 D_1,1
R_3kTBQ46yiuuGR67,Neg M C D_1,1
R_331T1UVaYLISss5,Neg M P B_1,1
R_3CGWmbxfeukG3cV,Neg P M A_1,0
R_3FgszBAX8JI38VN,Aff P 0 A_1,0
R_3FgszBAX8JI38VN,Neg P P B_1,0
R_3FgszBAX8JI38VN,Neg C P C_1,0
R_3FgszBAX8JI38VN,Neg C 0 E_1,0
R_3FgszBAX8JI38VN,Neg P C B_1,0
R_3FgszBAX8JI38VN,Neg C C C_1,0
R_3FgszBAX8JI38VN,Neg M P E_1,0
R_55R53A43WNpC8Oz,Aff M 0 D_1,0
R_7M4lkow4BPPxHzC,Neg P P C_1,0
R_5p9RkPGPhXyXDX3,Neg P P D_1,0
R_5p9RkPGPhXyXDX3,Neg C P E_1,0
R_7JCxLQLtJ9Sa0rH,Neg C C C_1,0
R_7M4lkow4BPPxHzC,Aff P 0 B_1,0
R_7M4lkow4BPPxHzC,Neg P C C_1,0
R_55R53A43WNpC8Oz,Neg M M E_1,0
R_6MMa1ePEG6dikjE,Neg C M B_1,0
R_55R53A43WNpC8Oz,Neg M C E_1,0
R_32VsLe9dH7TFrA3,Aff C 0 B_1,0
R_7JCxLQLtJ9Sa0rH,Neg P C B_1,0
R_32VsLe9dH7TFrA3,Aff M 0 C_1,0
R_3NzWSZyeQ0OEPst,Neg P P C_1,0
R_3NzWSZyeQ0OEPst,Neg C P D_1,0
R_6rN35rlSVQbCsUJ,Neg M M A_1,0
R_6rN35rlSVQbCsUJ,Neg P M E_1,0
R_55R53A43WNpC8Oz,Aff C 0 C_1,0
R_3NzWSZyeQ0OEPst,Neg P C C_1,0
R_3NzWSZyeQ0OEPst,Neg M P A_1,0
R_3NzWSZyeQ0OEPst,Neg C C D_1,0
R_55R53A43WNpC8Oz,Neg P M D_1,0
R_6rN35rlSVQbCsUJ,Neg C M D_1,0
R_6rN35rlSVQbCsUJ,Aff M 0 E_1,0
R_6rN35rlSVQbCsUJ,Aff C 0 D_1,0
R_6rN35rlSVQbCsUJ,Neg M C A_1,0
R_32VsLe9dH7TFrA3,Neg M M D_1,0
R_5p9RkPGPhXyXDX3,Neg M P B_1,0
R_6D1nlX1HXSRJTT9,Neg M C B_1,0
R_6MMa1ePEG6dikjE,Neg M C E_1,0
R_315970XbhSK3I3y,Neg P P D_1,0
R_6MMa1ePEG6dikjE,Aff M 0 D_1,0
R_5wadCEgq7Fev0DF,Neg P M E_1,0
R_6MMa1ePEG6dikjE,Neg M M E_1,0
R_6pVFyn2ARNqtgp5,Neg C M D_1,0
R_6pVFyn2ARNqtgp5,Neg M C A_1,0
R_6pVFyn2ARNqtgp5,Aff M 0 E_1,0
R_5ONYdh2T9QNmv1b,Neg M P E_1,0
R_5ONYdh2T9QNmv1b,Aff P 0 A_1,0
R_5ONYdh2T9QNmv1b,Neg P P B_1,0
R_5EPUYm5e69X4lBH,Neg P P C_1,0
R_1LwcHFrLJSQNFso,Aff C 0 A_1,0
R_31snMagWBHwOM56,Neg P C C_1,0
R_6pVFyn2ARNqtgp5,Aff C 0 D_1,0
R_6D1nlX1HXSRJTT9,Neg C M C_1,0
R_6pVFyn2ARNqtgp5,Neg P M E_1,0
R_6TZM7RKHSjRAruh,Neg P C B_1,0
R_6MMa1ePEG6dikjE,Aff C 0 C_1,0
R_6BJVgDzBHPmX70d,Neg M C C_1,0
R_6BJVgDzBHPmX70d,Neg P M B_1,0
R_6BJVgDzBHPmX70d,Neg C M E_1,0
R_6BJVgDzBHPmX70d,Aff M 0 B_1,0
R_6D1nlX1HXSRJTT9,Aff C 0 E_1,0
R_6pVFyn2ARNqtgp5,Neg M M A_1,0
R_6D1nlX1HXSRJTT9,Neg M M B_1,0
R_6BJVgDzBHPmX70d,Aff C 0 A_1,0
R_6TZM7RKHSjRAruh,Neg M P E_1,0
R_1GUPcLbNqgHbMHc,Neg P C A_1,0
R_6TZM7RKHSjRAruh,Aff P 0 A_1,0
R_6TZM7RKHSjRAruh,Neg P P B_1,0
R_1GUPcLbNqgHbMHc,Neg P P A_1,0
R_6D1nlX1HXSRJTT9,Aff M 0 A_1,0
R_31snMagWBHwOM56,Aff P 0 B_1,0
R_3CGWmbxfeukG3cV,Aff C 0 E_1,0
R_3f275MFSYgiJKcl,Aff P 0 D_1,0
R_7tWcmzMTSe1R8QN,Neg C P E_1,0
R_3fIz6sj5khBxfit,Neg C C B_1,0
R_57fyXmvGGEudhQt,Neg M M A_1,0
R_57fyXmvGGEudhQt,Neg P M E_1,0
R_5axrPpJMXkt9hTP,Neg M C E_1,0
R_3X1rywkRIa4xMqd,Neg M M E_1,0
R_5lWHSppmDASJROZ,Aff P 0 C_1,0
R_7tWcmzMTSe1R8QN,Neg P P D_1,0
R_3X1rywkRIa4xMqd,Aff M 0 D_1,0
R_3X1rywkRIa4xMqd,Neg M C E_1,0
R_57fyXmvGGEudhQt,Aff C 0 D_1,0
R_6k4zPA0uRlScdLD,Aff M 0 A_1,0
R_6NEU9oyD9WK0iX8,Neg C M C_1,0
R_6NEU9oyD9WK0iX8,Aff C 0 E_1,0
R_3fIz6sj5khBxfit,Aff P 0 E_1,0
R_6NEU9oyD9WK0iX8,Aff M 0 A_1,0
R_1JRvBxmjRGt0L1r,Neg C C A_1,0
R_3mDlf5r9llXNBEj,Aff C 0 D_1,0
R_6CDK4mdRHq4drdk,Neg M P E_1,0
R_5C17EGJ9CW8wNj9,Neg P P B_1,0
R_5C17EGJ9CW8wNj9,Neg C P C_1,0
R_5C17EGJ9CW8wNj9,Neg P C B_1,0
R_1JRvBxmjRGt0L1r,Neg M P C_1,0
R_5C17EGJ9CW8wNj9,Neg C C C_1,0
R_1JRvBxmjRGt0L1r,Aff P 0 D_1,0
R_1JRvBxmjRGt0L1r,Neg P C E_1,0
R_3RAzdrQCirClVwl,Aff C 0 C_1,0
R_18nCmMqHaAWFm9P,Aff M 0 C_1,0
R_5OV0onjir7Mo43g,Neg P P D_1,0
R_5lWHSppmDASJROZ,Neg C P E_1,0
R_5lWHSppmDASJROZ,Neg P C D_1,0
R_3mDlf5r9llXNBEj,Aff M 0 E_1,0
R_3mDlf5r9llXNBEj,Neg C M D_1,0
R_3f275MFSYgiJKcl,Neg C C A_1,0
R_6k4zPA0uRlScdLD,Neg M M B_1,0
R_5YWxO78JI1oqWQ1,Neg M M C_1,0
R_315970XbhSK3I3y,Neg P C D_1,0
R_7JCxLQLtJ9Sa0rH,Neg M P E_1,0
R_7JCxLQLtJ9Sa0rH,Aff P 0 A_1,0
R_7JCxLQLtJ9Sa0rH,Neg P P B_1,0
R_5CwFanaVaf6Sbcm,Aff C 0 A_1,0
R_72DsCRjd0Yy6B8t,Neg P P A_1,0
R_6LM7dxnvJc81Beg,Aff M P C_1,0
R_32VsLe9dH7TFrA3,Neg P M C_1,0
R_3f275MFSYgiJKcl,Neg C P A_1,0
R_3f275MFSYgiJKcl,Neg P P E_1,0
R_72DsCRjd0Yy6B8t,Aff P 0 E_1,0
R_3f275MFSYgiJKcl,Neg M P C_1,0
R_72DsCRjd0Yy6B8t,Neg C C B_1,0
R_3f275MFSYgiJKcl,Neg P C E_1,0
R_6iquaZnar0miizz,Neg C C E_1,0
R_3OdJ06D2YY1hdUK,Neg C C E_1,0
R_6LM7dxnvJc81Beg,Neg C P A_1,0
R_6LM7dxnvJc81Beg,Neg M P C_1,0
R_3OdJ06D2YY1hdUK,Aff P 0 C_1,0
R_3OdJ06D2YY1hdUK,Neg P C D_1,0
R_5CwFanaVaf6Sbcm,Neg M M C_1,0
R_3OdJ06D2YY1hdUK,Neg C P E_1,0
R_5CwFanaVaf6Sbcm,Neg M C C_1,0
R_5CwFanaVaf6Sbcm,Neg P M B_1,0
R_6LM7dxnvJc81Beg,Neg P P E_1,0
R_5CwFanaVaf6Sbcm,Neg C M E_1,0
R_6k4zPA0uRlScdLD,Aff C 0 E_1,0
R_6k4zPA0uRlScdLD,Neg M C B_1,0
R_3OdJ06D2YY1hdUK,Neg P P D_1,0
R_32VsLe9dH7TFrA3,Neg M C D_1,0
R_315970XbhSK3I3y,Aff P 0 C_1,0
R_6LM7dxnvJc81Beg,Neg P C E_1,0
R_5CwFanaVaf6Sbcm,Aff M 0 B_1,0
R_5ONYdh2T9QNmv1b,Neg M 0 D_1,0
R_5ONYdh2T9QNmv1b,Neg C P C_1,0
R_3CVMogcYjaFKPbC,Aff P 0 A_1,0
R_17vWcBTX8aCCAu8,Neg C P C_1,0
R_17vWcBTX8aCCAu8,Neg P P B_1,0
R_5LuSVkUgwjcl6Di,Neg M P B_1,0
R_5rIb2WAuvzLrVJ2,Neg P C E_1,0
R_5LuSVkUgwjcl6Di,Neg C C E_1,0
R_5rIb2WAuvzLrVJ2,Neg M P C_1,0
R_17vWcBTX8aCCAu8,Neg P C B_1,0
R_5rIb2WAuvzLrVJ2,Neg P P E_1,0
R_5rIb2WAuvzLrVJ2,Neg C P A_1,0
R_5P75KJlhyE83mV0,Aff M 0 C_1,0
R_5P75KJlhyE83mV0,Neg M M D_1,0
R_5P75KJlhyE83mV0,Neg P M C_1,0
R_5VytsnJxPXI1zCV,Neg M P E_1,0
R_12b8xbjyLYSAKbM,Neg C P A_1,0
R_5P75KJlhyE83mV0,Aff C 0 B_1,0
R_12b8xbjyLYSAKbM,Neg M P C_1,0
R_5rIb2WAuvzLrVJ2,Aff P 0 D_1,0
R_5VytsnJxPXI1zCV,Aff P 0 A_1,0
R_7TTNLQH7ZDkpLR7,Aff C 0 C_1,0
R_3G9rv7pp8M3KPJw,Neg M M C_1,0
R_1Km6sNhYlXlcGUH,Neg P 0 A_1,0
R_3G9rv7pp8M3KPJw,Neg M C C_1,0
R_3G9rv7pp8M3KPJw,Neg P M B_1,0
R_3G9rv7pp8M3KPJw,Neg C M E_1,0
R_5rIb2WAuvzLrVJ2,Neg C C A_1,0
R_3G9rv7pp8M3KPJw,Aff M 0 B_1,0
R_1Km6sNhYlXlcGUH,Aff M 0 D_1,0
R_3G9rv7pp8M3KPJw,Aff C 0 A_1,0
R_1Km6sNhYlXlcGUH,Aff C 0 C_1,0
R_7TTNLQH7ZDkpLR7,Neg C M B_1,0
R_7TTNLQH7ZDkpLR7,Neg P M D_1,0
R_17vWcBTX8aCCAu8,Neg C C C_1,0
R_7TTNLQH7ZDkpLR7,Aff C P C_1,0
R_7TTNLQH7ZDkpLR7,Neg M C E_1,0
R_5wk9zYyYaJfCATf,Aff P 0 B_1,0
R_17vWcBTX8aCCAu8,Neg M P E_1,0
R_3oLchgwvScBiVpi,Neg P C E_1,0
R_12b8xbjyLYSAKbM,Aff P 0 D_1,0
R_30IUK9hDTOsY5tx,Neg C C C_1,0
R_30IUK9hDTOsY5tx,Neg P C B_1,0
R_3oLchgwvScBiVpi,Aff P 0 D_1,0
R_3oLchgwvScBiVpi,Neg C C A_1,0
R_3oLchgwvScBiVpi,Neg M P C_1,0
R_5axrPpJMXkt9hTP,Neg C M B_1,0
R_3Qmvs3v6PPyMX91,Neg M M B_1,0
R_5axrPpJMXkt9hTP,Aff C 0 C_1,0
R_30IUK9hDTOsY5tx,Neg P P B_1,0
